ticker,time,signal,session_date,alert_time_et,price,flush_score,tier,alert_id,name,sources,drop_from_prior_30m_high_pct,distance_below_vwap_pct,roc_5m_pct,roc_10m_pct,down_slope_20m_pct_per_bar,range_expansion,volume_expansion,volume_since_4am,summary,open_chart_url
SGML,1013,buy,2026-04-01,2026-04-01 10:13:00,11.80,81.0,Strong,SGML-1775052780000,SGML,1000-list,6.0,4.9,1.9,2.1,0.100,0.9,2.0,1549321,"6.0% below prior 30m high, 4.9% below VWAP, 5m ROC -1.9%, range x0.9, volume x2.0",http://localhost:8081/api/open-chart/SGML/2026-04-01/1013?signal=buy
METC,1013,buy,2026-04-01,2026-04-01 10:13:00,15.50,77.9,Strong,METC-1775052780000,METC,1000-list,4.7,2.8,1.1,2.3,0.200,1.3,1.2,529257,"4.7% below prior 30m high, 2.8% below VWAP, 5m ROC -1.1%, range x1.3, volume x1.2",http://localhost:8081/api/open-chart/METC/2026-04-01/1013?signal=buy
MKC,1013,buy,2026-04-01,2026-04-01 10:13:00,49.20,77.1,Strong,MKC-1775052780000,MKC,1000-list,3.8,2.2,1.3,1.6,0.200,1.3,1.6,1143825,"3.8% below prior 30m high, 2.2% below VWAP, 5m ROC -1.3%, range x1.3, volume x1.6",http://localhost:8081/api/open-chart/MKC/2026-04-01/1013?signal=buy
UNIT,1013,buy,2026-04-01,2026-04-01 10:13:00,10.10,76.6,Strong,UNIT-1775052780000,UNIT,1000-list,6.6,3.9,0.2,1.0,0.200,3.1,2.1,2484809,"6.6% below prior 30m high, 3.9% below VWAP, 5m ROC -0.2%, range x3.1, volume x2.1",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1013?signal=buy
SM,1013,buy,2026-04-01,2026-04-01 10:13:00,29.00,75.6,Strong,SM-1775052780000,SM,1000-list,4.6,2.8,1.8,1.3,0.000,1.4,2.2,1750253,"4.6% below prior 30m high, 2.8% below VWAP, 5m ROC -1.8%, range x1.4, volume x2.2",http://localhost:8081/api/open-chart/SM/2026-04-01/1013?signal=buy
NCNO,1013,buy,2026-04-01,2026-04-01 10:13:00,16.30,75.0,Strong,NCNO-1775052780000,NCNO,1000-list,4.7,4.9,0.9,3.2,0.200,1.1,0.6,4602523,"4.7% below prior 30m high, 4.9% below VWAP, 5m ROC -0.9%, range x1.1, volume x0.6",http://localhost:8081/api/open-chart/NCNO/2026-04-01/1013?signal=buy
OMER,1013,buy,2026-04-01,2026-04-01 10:13:00,12.40,74.3,Candidate,OMER-1775052780000,OMER,1000-list,4.5,1.8,0.9,2.6,0.200,1.4,0.6,1478394,"4.5% below prior 30m high, 1.8% below VWAP, 5m ROC -0.9%, range x1.4, volume x0.6",http://localhost:8081/api/open-chart/OMER/2026-04-01/1013?signal=buy
MRNA,1013,buy,2026-04-01,2026-04-01 10:13:00,50.30,73.5,Candidate,MRNA-1775052780000,MRNA,1000-list,4.8,2.9,0.8,3.1,0.300,0.8,0.7,1497842,"4.8% below prior 30m high, 2.9% below VWAP, 5m ROC -0.8%, range x0.8, volume x0.7",http://localhost:8081/api/open-chart/MRNA/2026-04-01/1013?signal=buy
LI,1013,buy,2026-04-01,2026-04-01 10:13:00,18.40,69.9,Candidate,LI-1775052780000,LI,1000-list,2.6,2.0,0.7,1.2,0.100,1.8,3.0,1948038,"2.6% below prior 30m high, 2.0% below VWAP, 5m ROC -0.7%, range x1.8, volume x3.0",http://localhost:8081/api/open-chart/LI/2026-04-01/1013?signal=buy
PTEN,1013,buy,2026-04-01,2026-04-01 10:13:00,10.30,68.0,Candidate,PTEN-1775052780000,PTEN,1000-list,3.5,2.2,1.4,1.6,0.100,1.3,0.9,1404225,"3.5% below prior 30m high, 2.2% below VWAP, 5m ROC -1.4%, range x1.3, volume x0.9",http://localhost:8081/api/open-chart/PTEN/2026-04-01/1013?signal=buy
PBF,1013,buy,2026-04-01,2026-04-01 10:13:00,46.10,63.6,Candidate,PBF-1775052780000,PBF,1000-list,2.3,1.5,1.3,0.6,0.000,2.2,3.3,736892,"2.3% below prior 30m high, 1.5% below VWAP, 5m ROC -1.3%, range x2.2, volume x3.3",http://localhost:8081/api/open-chart/PBF/2026-04-01/1013?signal=buy
AEHR,1013,buy,2026-04-01,2026-04-01 10:13:00,38.30,62.6,Candidate,AEHR-1775052780000,AEHR,1000-list,4.0,2.0,0.7,1.2,0.000,1.5,1.0,501837,"4.0% below prior 30m high, 2.0% below VWAP, 5m ROC -0.7%, range x1.5, volume x1.0",http://localhost:8081/api/open-chart/AEHR/2026-04-01/1013?signal=buy
RCAT,1013,buy,2026-04-01,2026-04-01 10:13:00,12.70,61.3,Candidate,RCAT-1775052780000,RCAT,1000-list,3.9,2.7,0.5,1.5,0.100,0.9,0.8,3396817,"3.9% below prior 30m high, 2.7% below VWAP, 5m ROC -0.5%, range x0.9, volume x0.8",http://localhost:8081/api/open-chart/RCAT/2026-04-01/1013?signal=buy
CVNA,1014,buy,2026-04-01,2026-04-01 10:14:00,295.30,95.8,Extreme,CVNA-1775052840000,CVNA,1000-list,4.2,3.5,1.9,2.5,0.100,2.3,4.0,784944,"4.2% below prior 30m high, 3.5% below VWAP, 5m ROC -1.9%, range x2.3, volume x4.0",http://localhost:8081/api/open-chart/CVNA/2026-04-01/1014?signal=buy
LW,1014,buy,2026-04-01,2026-04-01 10:14:00,39.60,90.0,Extreme,LW-1775052840000,LW,1000-list,5.9,3.8,1.9,3.1,0.300,1.2,2.8,736883,"5.9% below prior 30m high, 3.8% below VWAP, 5m ROC -1.9%, range x1.2, volume x2.8",http://localhost:8081/api/open-chart/LW/2026-04-01/1014?signal=buy
VITL,1014,buy,2026-04-01,2026-04-01 10:14:00,13.60,88.3,Strong,VITL-1775052840000,VITL,1000-list,4.3,2.5,1.0,2.7,0.200,1.5,11.9,670476,"4.3% below prior 30m high, 2.5% below VWAP, 5m ROC -1.0%, range x1.5, volume x11.9",http://localhost:8081/api/open-chart/VITL/2026-04-01/1014?signal=buy
OMER,1014,buy,2026-04-01,2026-04-01 10:14:00,12.20,81.0,Strong,OMER-1775052840000,OMER,1000-list,5.2,2.5,2.9,3.4,0.200,1.1,0.9,1510884,"5.2% below prior 30m high, 2.5% below VWAP, 5m ROC -2.9%, range x1.1, volume x0.9",http://localhost:8081/api/open-chart/OMER/2026-04-01/1014?signal=buy
SGML,1014,buy,2026-04-01,2026-04-01 10:14:00,11.80,77.8,Strong,SGML-1775052840000,SGML,1000-list,5.6,4.5,0.8,2.4,0.100,0.9,2.4,1555135,"5.6% below prior 30m high, 4.5% below VWAP, 5m ROC -0.8%, range x0.9, volume x2.4",http://localhost:8081/api/open-chart/SGML/2026-04-01/1014?signal=buy
MLTX,1014,buy,2026-04-01,2026-04-01 10:14:00,15.90,77.4,Strong,MLTX-1775052840000,MLTX,1000-list,8.2,5.3,1.2,2.1,0.200,0.9,1.4,1288435,"8.2% below prior 30m high, 5.3% below VWAP, 5m ROC -1.2%, range x0.9, volume x1.4",http://localhost:8081/api/open-chart/MLTX/2026-04-01/1014?signal=buy
MKC,1014,buy,2026-04-01,2026-04-01 10:14:00,49.20,76.1,Strong,MKC-1775052840000,MKC,1000-list,3.5,2.0,1.2,1.6,0.200,1.5,1.5,1174999,"3.5% below prior 30m high, 2.0% below VWAP, 5m ROC -1.2%, range x1.5, volume x1.5",http://localhost:8081/api/open-chart/MKC/2026-04-01/1014?signal=buy
MRNA,1014,buy,2026-04-01,2026-04-01 10:14:00,50.30,74.0,Candidate,MRNA-1775052840000,MRNA,1000-list,5.2,3.2,0.9,2.5,0.300,1.0,0.9,1536404,"5.2% below prior 30m high, 3.2% below VWAP, 5m ROC -0.9%, range x1.0, volume x0.9",http://localhost:8081/api/open-chart/MRNA/2026-04-01/1014?signal=buy
SM,1014,buy,2026-04-01,2026-04-01 10:14:00,29.10,73.6,Candidate,SM-1775052840000,SM,1000-list,4.5,2.7,1.2,1.1,0.000,1.4,2.6,1809395,"4.5% below prior 30m high, 2.7% below VWAP, 5m ROC -1.2%, range x1.4, volume x2.6",http://localhost:8081/api/open-chart/SM/2026-04-01/1014?signal=buy
NCNO,1014,buy,2026-04-01,2026-04-01 10:14:00,16.30,72.3,Candidate,NCNO-1775052840000,NCNO,1000-list,4.5,4.7,0.7,2.8,0.200,0.8,0.7,4645781,"4.5% below prior 30m high, 4.7% below VWAP, 5m ROC -0.7%, range x0.8, volume x0.7",http://localhost:8081/api/open-chart/NCNO/2026-04-01/1014?signal=buy
SEDG,1014,buy,2026-04-01,2026-04-01 10:14:00,50.30,70.8,Candidate,SEDG-1775052840000,SEDG,1000-list,4.6,3.5,1.1,1.0,0.100,1.4,1.1,959929,"4.6% below prior 30m high, 3.5% below VWAP, 5m ROC -1.1%, range x1.4, volume x1.1",http://localhost:8081/api/open-chart/SEDG/2026-04-01/1014?signal=buy
UNIT,1014,buy,2026-04-01,2026-04-01 10:14:00,10.10,69.6,Candidate,UNIT-1775052840000,UNIT,1000-list,6.4,3.7,1.0,1.3,0.100,0.9,0.5,2491980,"6.4% below prior 30m high, 3.7% below VWAP, 5m ROC -1.0%, range x0.9, volume x0.5",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1014?signal=buy
METC,1014,buy,2026-04-01,2026-04-01 10:14:00,15.60,68.8,Candidate,METC-1775052840000,METC,1000-list,4.4,2.5,0.6,1.2,0.200,1.3,1.2,533247,"4.4% below prior 30m high, 2.5% below VWAP, 5m ROC -0.6%, range x1.3, volume x1.2",http://localhost:8081/api/open-chart/METC/2026-04-01/1014?signal=buy
PTEN,1014,buy,2026-04-01,2026-04-01 10:14:00,10.30,67.0,Candidate,PTEN-1775052840000,PTEN,1000-list,3.5,2.2,1.3,1.4,0.100,1.2,1.0,1418519,"3.5% below prior 30m high, 2.2% below VWAP, 5m ROC -1.3%, range x1.2, volume x1.0",http://localhost:8081/api/open-chart/PTEN/2026-04-01/1014?signal=buy
SLNO,1014,buy,2026-04-01,2026-04-01 10:14:00,36.00,63.9,Candidate,SLNO-1775052840000,SLNO,1000-list,4.0,1.8,0.6,1.5,0.100,0.9,1.5,748148,"4.0% below prior 30m high, 1.8% below VWAP, 5m ROC -0.6%, range x0.9, volume x1.5",http://localhost:8081/api/open-chart/SLNO/2026-04-01/1014?signal=buy
PR,1014,buy,2026-04-01,2026-04-01 10:14:00,20.40,61.1,Candidate,PR-1775052840000,PR,1000-list,2.9,2.1,1.2,0.9,0.000,1.6,1.6,3373275,"2.9% below prior 30m high, 2.1% below VWAP, 5m ROC -1.2%, range x1.6, volume x1.6",http://localhost:8081/api/open-chart/PR/2026-04-01/1014?signal=buy
LI,1014,buy,2026-04-01,2026-04-01 10:14:00,18.40,60.5,Candidate,LI-1775052840000,LI,1000-list,2.6,1.9,0.8,1.1,0.100,1.3,1.8,2014913,"2.6% below prior 30m high, 1.9% below VWAP, 5m ROC -0.8%, range x1.3, volume x1.8",http://localhost:8081/api/open-chart/LI/2026-04-01/1014?signal=buy
CVNA,1015,buy,2026-04-01,2026-04-01 10:15:00,295.20,91.0,Extreme,CVNA-1775052900000,CVNA,1000-list,3.4,3.3,1.9,2.6,0.100,1.9,3.2,800597,"3.4% below prior 30m high, 3.3% below VWAP, 5m ROC -1.9%, range x1.9, volume x3.2",http://localhost:8081/api/open-chart/CVNA/2026-04-01/1015?signal=buy
LW,1015,buy,2026-04-01,2026-04-01 10:15:00,39.50,87.6,Strong,LW-1775052900000,LW,1000-list,6.2,4.0,1.8,3.5,0.300,1.0,2.5,766331,"6.2% below prior 30m high, 4.0% below VWAP, 5m ROC -1.8%, range x1.0, volume x2.5",http://localhost:8081/api/open-chart/LW/2026-04-01/1015?signal=buy
VITL,1015,buy,2026-04-01,2026-04-01 10:15:00,13.60,84.9,Strong,VITL-1775052900000,VITL,1000-list,4.1,2.3,0.6,2.6,0.200,1.6,11.2,673452,"4.1% below prior 30m high, 2.3% below VWAP, 5m ROC -0.6%, range x1.6, volume x11.2",http://localhost:8081/api/open-chart/VITL/2026-04-01/1015?signal=buy
OMER,1015,buy,2026-04-01,2026-04-01 10:15:00,12.20,80.0,Strong,OMER-1775052900000,OMER,1000-list,5.5,2.8,3.0,3.4,0.200,0.9,0.7,1521388,"5.5% below prior 30m high, 2.8% below VWAP, 5m ROC -3.0%, range x0.9, volume x0.7",http://localhost:8081/api/open-chart/OMER/2026-04-01/1015?signal=buy
MRNA,1015,buy,2026-04-01,2026-04-01 10:15:00,50.10,78.9,Strong,MRNA-1775052900000,MRNA,1000-list,5.4,3.1,0.9,2.6,0.300,1.0,1.9,1714630,"5.4% below prior 30m high, 3.1% below VWAP, 5m ROC -0.9%, range x1.0, volume x1.9",http://localhost:8081/api/open-chart/MRNA/2026-04-01/1015?signal=buy
SM,1015,buy,2026-04-01,2026-04-01 10:15:00,29.00,73.3,Candidate,SM-1775052900000,SM,1000-list,4.6,2.7,1.5,1.4,0.000,0.9,2.1,1838483,"4.6% below prior 30m high, 2.7% below VWAP, 5m ROC -1.5%, range x0.9, volume x2.1",http://localhost:8081/api/open-chart/SM/2026-04-01/1015?signal=buy
MKC,1015,buy,2026-04-01,2026-04-01 10:15:00,49.10,70.8,Candidate,MKC-1775052900000,MKC,1000-list,3.8,2.1,0.9,1.9,0.200,0.7,1.2,1200678,"3.8% below prior 30m high, 2.1% below VWAP, 5m ROC -0.9%, range x0.7, volume x1.2",http://localhost:8081/api/open-chart/MKC/2026-04-01/1015?signal=buy
NCNO,1015,buy,2026-04-01,2026-04-01 10:15:00,16.30,69.0,Candidate,NCNO-1775052900000,NCNO,1000-list,4.3,4.4,0.5,2.2,0.200,0.4,0.7,4675085,"4.3% below prior 30m high, 4.4% below VWAP, 5m ROC -0.5%, range x0.4, volume x0.7",http://localhost:8081/api/open-chart/NCNO/2026-04-01/1015?signal=buy
SGML,1015,buy,2026-04-01,2026-04-01 10:15:00,11.90,69.0,Candidate,SGML-1775052900000,SGML,1000-list,5.5,4.3,0.4,1.2,0.100,1.1,2.5,1588316,"5.5% below prior 30m high, 4.3% below VWAP, 5m ROC -0.4%, range x1.1, volume x2.5",http://localhost:8081/api/open-chart/SGML/2026-04-01/1015?signal=buy
SEDG,1015,buy,2026-04-01,2026-04-01 10:15:00,50.40,67.5,Candidate,SEDG-1775052900000,SEDG,1000-list,4.5,3.4,0.9,1.1,0.100,1.3,1.0,962035,"4.5% below prior 30m high, 3.4% below VWAP, 5m ROC -0.9%, range x1.3, volume x1.0",http://localhost:8081/api/open-chart/SEDG/2026-04-01/1015?signal=buy
SLNO,1015,buy,2026-04-01,2026-04-01 10:15:00,35.90,67.5,Candidate,SLNO-1775052900000,SLNO,1000-list,4.1,1.9,0.9,1.3,0.100,1.1,1.3,752273,"4.1% below prior 30m high, 1.9% below VWAP, 5m ROC -0.9%, range x1.1, volume x1.3",http://localhost:8081/api/open-chart/SLNO/2026-04-01/1015?signal=buy
PTEN,1015,buy,2026-04-01,2026-04-01 10:15:00,10.30,67.0,Candidate,PTEN-1775052900000,PTEN,1000-list,3.6,2.3,1.3,1.3,0.100,0.6,0.7,1435082,"3.6% below prior 30m high, 2.3% below VWAP, 5m ROC -1.3%, range x0.6, volume x0.7",http://localhost:8081/api/open-chart/PTEN/2026-04-01/1015?signal=buy
APA,1015,buy,2026-04-01,2026-04-01 10:15:00,40.80,66.3,Candidate,APA-1775052900000,APA,1000-list,3.6,2.2,1.5,1.1,0.000,0.8,1.5,3592834,"3.6% below prior 30m high, 2.2% below VWAP, 5m ROC -1.5%, range x0.8, volume x1.5",http://localhost:8081/api/open-chart/APA/2026-04-01/1015?signal=buy
VG,1015,buy,2026-04-01,2026-04-01 10:15:00,14.90,66.2,Candidate,VG-1775052900000,VG,1000-list,4.1,2.4,1.2,0.9,0.000,1.2,1.2,9691750,"4.1% below prior 30m high, 2.4% below VWAP, 5m ROC -1.2%, range x1.2, volume x1.2",http://localhost:8081/api/open-chart/VG/2026-04-01/1015?signal=buy
MLTX,1015,buy,2026-04-01,2026-04-01 10:15:00,16.10,61.6,Candidate,MLTX-1775052900000,MLTX,1000-list,7.1,4.3,0.0,0.9,0.200,1.1,1.5,1340102,"7.1% below prior 30m high, 4.3% below VWAP, 5m ROC -0.0%, range x1.1, volume x1.5",http://localhost:8081/api/open-chart/MLTX/2026-04-01/1015?signal=buy
PR,1015,buy,2026-04-01,2026-04-01 10:15:00,20.40,61.5,Candidate,PR-1775052900000,PR,1000-list,3.0,2.1,1.3,1.1,0.000,1.1,1.7,3457554,"3.0% below prior 30m high, 2.1% below VWAP, 5m ROC -1.3%, range x1.1, volume x1.7",http://localhost:8081/api/open-chart/PR/2026-04-01/1015?signal=buy
VET,1015,buy,2026-04-01,2026-04-01 10:15:00,13.00,61.4,Candidate,VET-1775052900000,VET,1000-list,3.1,2.0,0.9,0.5,0.000,0.7,2.7,508315,"3.1% below prior 30m high, 2.0% below VWAP, 5m ROC -0.9%, range x0.7, volume x2.7",http://localhost:8081/api/open-chart/VET/2026-04-01/1015?signal=buy
LW,1016,buy,2026-04-01,2026-04-01 10:16:00,39.40,83.6,Strong,LW-1775052960000,LW,1000-list,6.5,4.1,1.9,3.1,0.300,1.1,1.6,799923,"6.5% below prior 30m high, 4.1% below VWAP, 5m ROC -1.9%, range x1.1, volume x1.6",http://localhost:8081/api/open-chart/LW/2026-04-01/1016?signal=buy
OMER,1016,buy,2026-04-01,2026-04-01 10:16:00,12.20,80.1,Strong,OMER-1775052960000,OMER,1000-list,5.5,2.7,2.2,3.1,0.300,0.7,1.0,1565593,"5.5% below prior 30m high, 2.7% below VWAP, 5m ROC -2.2%, range x0.7, volume x1.0",http://localhost:8081/api/open-chart/OMER/2026-04-01/1016?signal=buy
CVNA,1016,buy,2026-04-01,2026-04-01 10:16:00,295.80,76.2,Strong,CVNA-1775052960000,CVNA,1000-list,3.4,3.2,1.8,2.2,0.100,1.1,1.3,809805,"3.4% below prior 30m high, 3.2% below VWAP, 5m ROC -1.8%, range x1.1, volume x1.3",http://localhost:8081/api/open-chart/CVNA/2026-04-01/1016?signal=buy
MRNA,1016,buy,2026-04-01,2026-04-01 10:16:00,50.20,75.9,Strong,MRNA-1775052960000,MRNA,1000-list,5.2,2.8,0.9,1.9,0.300,1.0,1.9,1749876,"5.2% below prior 30m high, 2.8% below VWAP, 5m ROC -0.9%, range x1.0, volume x1.9",http://localhost:8081/api/open-chart/MRNA/2026-04-01/1016?signal=buy
MKC,1016,buy,2026-04-01,2026-04-01 10:16:00,49.00,74.4,Candidate,MKC-1775052960000,MKC,1000-list,4.0,2.3,1.1,1.9,0.200,0.7,1.1,1241626,"4.0% below prior 30m high, 2.3% below VWAP, 5m ROC -1.1%, range x0.7, volume x1.1",http://localhost:8081/api/open-chart/MKC/2026-04-01/1016?signal=buy
TH,1016,buy,2026-04-01,2026-04-01 10:16:00,12.10,72.2,Candidate,TH-1775052960000,TH,1000-list,2.8,3.3,1.5,0.8,0.000,1.9,3.2,4107025,"2.8% below prior 30m high, 3.3% below VWAP, 5m ROC -1.5%, range x1.9, volume x3.2",http://localhost:8081/api/open-chart/TH/2026-04-01/1016?signal=buy
VITL,1016,buy,2026-04-01,2026-04-01 10:16:00,13.60,71.2,Candidate,VITL-1775052960000,VITL,1000-list,4.4,2.5,0.6,2.6,0.200,0.8,0.2,683621,"4.4% below prior 30m high, 2.5% below VWAP, 5m ROC -0.6%, range x0.8, volume x0.2",http://localhost:8081/api/open-chart/VITL/2026-04-01/1016?signal=buy
VG,1016,buy,2026-04-01,2026-04-01 10:16:00,14.90,67.5,Candidate,VG-1775052960000,VG,1000-list,4.3,2.4,1.0,0.7,0.100,1.2,1.7,9914620,"4.3% below prior 30m high, 2.4% below VWAP, 5m ROC -1.0%, range x1.2, volume x1.7",http://localhost:8081/api/open-chart/VG/2026-04-01/1016?signal=buy
NCNO,1016,buy,2026-04-01,2026-04-01 10:16:00,16.40,66.8,Candidate,NCNO-1775052960000,NCNO,1000-list,4.2,4.3,0.4,1.9,0.200,0.4,0.6,4685755,"4.2% below prior 30m high, 4.3% below VWAP, 5m ROC -0.4%, range x0.4, volume x0.6",http://localhost:8081/api/open-chart/NCNO/2026-04-01/1016?signal=buy
MLTX,1016,buy,2026-04-01,2026-04-01 10:16:00,16.20,65.9,Candidate,MLTX-1775052960000,MLTX,1000-list,5.7,3.4,0.0,1.4,0.200,1.4,1.5,1364374,"5.7% below prior 30m high, 3.4% below VWAP, 5m ROC -0.0%, range x1.4, volume x1.5",http://localhost:8081/api/open-chart/MLTX/2026-04-01/1016?signal=buy
PTEN,1016,buy,2026-04-01,2026-04-01 10:16:00,10.30,65.5,Candidate,PTEN-1775052960000,PTEN,1000-list,3.6,2.3,1.2,1.2,0.100,0.6,0.6,1457661,"3.6% below prior 30m high, 2.3% below VWAP, 5m ROC -1.2%, range x0.6, volume x0.6",http://localhost:8081/api/open-chart/PTEN/2026-04-01/1016?signal=buy
SM,1016,buy,2026-04-01,2026-04-01 10:16:00,29.10,61.5,Candidate,SM-1775052960000,SM,1000-list,4.5,2.5,1.0,0.9,0.000,0.8,1.1,1879747,"4.5% below prior 30m high, 2.5% below VWAP, 5m ROC -1.0%, range x0.8, volume x1.1",http://localhost:8081/api/open-chart/SM/2026-04-01/1016?signal=buy
